Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"Dublin City Physiotherapy Clinic","Suite 3, Coach House, 44 Westland Row, Dublin 2, Ireland",,,,IE,"(01) 676 0076",,"physiotherapist, health, establishment",,http://www.dublincityphysio.ie/,53.342913,-6.249904,"Google Places",ChIJG5A1ApEOZ0gRubRFR8LdGmA,"dublin_chiropodist.csv
dublin_physical_therapist.csv"
"Dublin Spine & Sports Physiotherapy Clinic","The Meath Primary Care Centre, Heytesbury Street, Dublin 8, Ireland","Dublin 8","Co. Dublin",,IE,"(01) 454 3335",,"health, establishment",,http://www.physiotherapyclinic.ie/,53.335973,-6.269098,"Google Places",ChIJ3z79oR8MZ0gRyLf7x2ujwHE,"dublin_physical_therapist.csv
dublin_pilates.csv"
"Stillorgan Physiotherapy, Acupuncture & Sports Injuries, SLIEVEMORE CLINIC","Slievemore Clinic, Old Dublin Road, Dublin, Ireland","Dun Laoghaire-Rathdown",Dublin,,IE,"(01) 200 0555",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 6:00 pm
Saturday: 10:00 am – 1:00 pm
Sunday: Closed",http://www.physioextra.ie/,53.292286,-6.201364,"Google Places",ChIJ87LMyB8JZ0gRUl8Hdj_4Fw0,"dublin_masseur.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Milltown Physiotherapy Clinic","98 Churchtown Road Lower, 14, Co. Dublin, Ireland",14,Dublin,,IE,"(01) 296 0603",,establishment,"Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 5:00 pm
Saturday: 9:00 am – 1:00 pm
Sunday: Closed",http://milltownphysiotherapy.com/,53.298181,-6.253924,"Google Places",ChIJlUK9IFkJZ0gRcZyMuT1Gs4E,"dublin_acupuncturist.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Baggot Street Physiotherapy - The Physio Company","112C Baggot Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/baggot-st/,53.336462,-6.248779,"Google Places",ChIJYRuLtpcOZ0gRR9dqTXjY3ls,"dublin_chiropodist.csv
dublin_masseur.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Physiotherapy Dublin - Laurel Lodge","Laurel Lodge Shopping Centre, Laurel Lodge Rd, Dublin 15, Ireland","Dublin 15",Dublin,,IE,"(01) 824 9585",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: 10:00 am – 2:00 pm
Sunday: Closed",http://www.physiodublin.ie/,53.37744,-6.378121,"Google Places",ChIJ86w-1E4NZ0gRaGiAfbabfjE,"dublin_masseur.csv
dublin_physical_therapist.csv"
"Sandymount Physiotherapy Clinic","87A Sandymount Road, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"(01) 668 6819",,"physiotherapist, health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.sandymountphysiotherapy.com/,53.332946,-6.216367,"Google Places",ChIJc53cn94OZ0gR7ODAQqZz-Qs,"dublin_physical_therapist.csv
dublin_pilates.csv"
"Collins Avenue Physiotherapy,","138A Collins Avenue, dublin, Ireland",dublin,Dublin,,IE,"(01) 832 9625",,"health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 1:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 1:00 pm
Saturday: Closed
Sunday: Closed",http://www.dublinphysiotherapy.com/,53.377725,-6.224595,"Google Places",ChIJbxUINkoOZ0gRFoV8_1qBprk,"dublin_physical_therapist.csv
dublin_pilates.csv"
"Ballsbridge Physiotherapy Clinic","26 Wellington Rd, Ballsbridge, Dublin 4, Ireland","Ballsbridge, Dublin 4",,,IE,"(01) 660 6582",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 6:00 pm
Saturday: 8:30 am – 1:00 pm
Sunday: Closed",http://www.ballsbridgephysio.ie/,53.330027,-6.241005,"Google Places",ChIJiURfzb4OZ0gRQKEBdgvnoos,"dublin_physical_therapist.csv
dublin_pilates.csv"
"Santry Physiotherapy - The Physio Company","Euromedic Northwood Business Park, Swift Square, Co. Dublin 11, Ireland","Swift Square","Dublin 11",,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/santry/,53.403238,-6.257915,"Google Places",ChIJXSYXEOERZ0gRcFWvZyfqZa0,"dublin_chiropodist.csv
dublin_masseur.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Barrow Street Physiotherapy - The Physio Company","Barrow Street Medical, Barrow Street, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/barrow-street/,53.339227,-6.236473,"Google Places",ChIJFWafGesOZ0gR5PO7fX5gNbE,"dublin_chiropodist.csv
dublin_masseur.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Body Elements - Physiofit Clinic","Suite 2, Cubes 3, Beacon South Quarter, Sandyford, Co. Dublin, Ireland",Sandyford,Dublin,,IE,"(01) 293 2969",,"health, establishment","Monday: Closed
Tuesday: 10:00 am – 8:00 pm
Wednesday: 12:00 – 8:00 pm
Thursday: 12:00 – 8:00 pm
Friday: 12:00 – 5:00 pm
Saturday: 10:00 am – 4:00 pm
Sunday: Closed",http://www.bodyelements.ie/,53.276582,-6.217446,"Google Places",ChIJdRFtWAkJZ0gRO6U0nKuQg8s,"dublin_masseur.csv
dublin_pilates.csv
dublin_reflexologist.csv"
"Dynamic Physiotherapy","5 Lazer Lane, Dublin 2, Ireland","Dublin 2",,,IE,"086 602 8088",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 4:00 pm
Saturday: Closed
Sunday: Closed",http://www.dynamicphysiotherapy.ie/,53.345324,-6.238989,"Google Places",ChIJxeQnb-0OZ0gR3tWgtWKF0j0,"dublin_masseur.csv
dublin_physical_therapist.csv"
"IFSC Physiotherapy - The Physio Company","Gandon House, Amiens Street, IFSC, Co. Dublin, Ireland",IFSC,Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:30 pm
Tuesday: 8:00 am – 8:30 pm
Wednesday: 8:00 am – 8:30 pm
Thursday: 8:00 am – 8:30 pm
Friday: 8:00 am – 8:30 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/ifsc/,53.349417,-6.244676,"Google Places",ChIJPdUbVowOZ0gRKN2Af01sJdc,"dublin_chiropodist.csv
dublin_masseur.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"PhysioCare Blackrock","87A Booterstown Avenue, Blackrock, Co. Dublin, Ireland",,Dublin,,IE,"(01) 531 0004",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: 10:00 am – 3:00 pm
Sunday: Closed",http://www.physio.ie/,53.3043,-6.198936,"Google Places",ChIJS_PZyNkIZ0gRAuGTaLDaqJw,"dublin_osteopath.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Sampson Physiotherapy","3, Main Street, Blanchardstown Village, Dublin 15, Ireland","Dublin 15","Co. Dublin",,IE,"(01) 838 8055",,"health, establishment",,http://www.orlaghsampson.com/,53.386684,-6.376723,"Google Places",ChIJxU8jI9QNZ0gR9XhUT_4_9qc,"dublin_physical_therapist.csv
dublin_pilates.csv"
"Raheny Physiotherapy - The Physio Company","Raheny Shopping Centre, Howth Rd, Raheny, Co. Dublin, Ireland",Raheny,Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/raheny/,53.380102,-6.177846,"Google Places",ChIJx8-AgpIPZ0gRaU0SFqG_uf0,"dublin_masseur.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Occupational Physiotherapy Solutions Ltd","96 Lower Kilmacud Rd, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 288 5855",,"physiotherapist, health, establishment",,http://www.oops.ie/,53.288752,-6.214376,"Google Places",ChIJ8RTBTxcJZ0gR3H2WjvXhlTI,dublin_physical_therapist.csv
"The Beacon- Sandyford Physiotherapy","2nd Floor, Suite 16, The Mall, Dublin 18, Ireland","Dublin 18",Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/beacon/,53.275511,-6.218843,"Google Places",ChIJ6ePQmgsJZ0gROTXKSnS6vb4,"dublin_chiropodist.csv
dublin_masseur.csv
dublin_physical_therapist.csv"
"Sandyford Physiotherapy - The Physio Company","Clonard Medical Centre, Sandyford Road, Sandyford, Co. Dublin, Ireland",Sandyford,Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/sandyford/,53.277512,-6.230921,"Google Places",ChIJ16ec5XMJZ0gRkLgMUiPEhzQ,"dublin_masseur.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Lucan Physiotherapy - The Physio Company","Ballyowen Castle Shopping Centre, Castle Road, Lucan, Co. Dublin, Ireland",Lucan,Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/lucan/,53.347554,-6.422538,"Google Places",ChIJyT7xEuNyZ0gRx398k-r_Qmw,"dublin_masseur.csv
dublin_physical_therapist.csv"
"Pilates @ Collins Avenue Physiotherapy","138B Collins Ave, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 832 9625",,"health, establishment","Monday: 7:30 am – 9:00 pm
Tuesday: 7:30 am – 9:00 pm
Wednesday: 7:30 am – 9:00 pm
Thursday: 7:30 am – 9:00 pm
Friday: 7:30 am – 3:00 pm
Saturday: Closed
Sunday: Closed",http://www.dublinphysiotherapy.com/,53.37752,-6.224659,"Google Places",ChIJbxUINkoOZ0gRUNKHzvgwcIg,dublin_pilates.csv
"Drumcondra Physiotherapy - The Physio Company","130 Lower Drumcondra Road, (corner Hollybank Road), Drumcondra, Co. Dublin, Ireland",Drumcondra,Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: Closed",http://www.thephysiocompany.com/clinic/drumcondra-physio/,53.366887,-6.255715,"Google Places",ChIJ9ZUWeGUOZ0gRHu7-dHs_TyQ,"dublin_chiropodist.csv
dublin_masseur.csv
dublin_physical_therapist.csv"
"Dunlaoghaire Physiotherapy Clinic","55 Mulgrave Street, Dublin, Ireland","Dun Laoghaire-Rathdown",Dublin,,IE,"(01) 280 3741",,"physiotherapist, health, establishment","Monday: 9:00 am – 6:30 pm
Tuesday: 2:00 – 6:30 pm
Wednesday: Closed
Thursday: 9:00 am – 6:30 pm
Friday: 2:00 – 6:30 pm
Saturday: Closed
Sunday: Closed",http://www.dunlaoghairephysio.com/,53.290952,-6.136555,"Google Places",ChIJG3MDICQGZ0gRtdA291tX8FE,dublin_physical_therapist.csv
"Sexton Physiotherapy and Acupuncture Clinic","6 Manor Street, Stoneybatter, Dublin 7, Ireland","Dublin 7",Dublin,,IE,"(01) 671 0222",,"physiotherapist, health, establishment","Monday: 8:00 am – 6:30 pm
Tuesday: 8:00 am – 12:30 pm
Wednesday: 8:00 am – 4:00 pm
Thursday: 8:00 am – 6:30 pm
Friday: 8:00 am – 12:30 pm
Saturday: Closed
Sunday: Closed",https://twitter.com/SextonPhysio,53.351601,-6.282939,"Google Places",ChIJfcbYjy0MZ0gRCItP6fxAAFc,"dublin_acupuncturist.csv
dublin_physical_therapist.csv"
"Swords Physiotherapy","16 Chapel Lane, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"(01) 840 4280",,"physiotherapist, health, establishment","Monday: 8:30 am – 8:00 pm
Tuesday: 8:30 am – 8:00 pm
Wednesday: 8:30 am – 8:00 pm
Thursday: 8:30 am – 8:00 pm
Friday: 8:30 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.swordsphysio.ie/,53.458309,-6.217408,"Google Places",ChIJhZzceu4QZ0gRTiFpKHLjurg,"dublin_masseur.csv
dublin_physical_therapist.csv"
"North East Physiotherapy","Grange Clinic, Grange Road, Donagmede, Dublin 13, Ireland","Dublin 13",Dublin,,IE,"087 323 8633",,"physiotherapist, health, establishment",,http://www.northeastphysio.com/,53.394618,-6.164277,"Google Places",ChIJc-0_mlcFZ0gR1DJim6ie4Zs,dublin_physical_therapist.csv
"Rathdown Physiotherapy Ltd","26 Templeogue Road, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 492 4426",,"physiotherapist, health, establishment",,http://www.whatclinic.com/physiotherapy/ireland/county-dublin/dublin/terenure,53.308659,-6.286075,"Google Places",ChIJ9aH2KyM1RUgR8_wEz2YhF48,"dublin_acupuncturist.csv
dublin_aromatherapist.csv
dublin_physical_therapist.csv
dublin_pilates.csv
dublin_reflexologist.csv"
"Southsidephysiotharapy Clinic","43 Wesley Lawns, Co. Dun Laoghaire, Ireland",,"Dun Laoghaire",,IE,"(028) 97171",,"physiotherapist, health, establishment",,http://www.southsidephysio.com,53.278379,-6.240093,"Google Places",ChIJEbnUZXoJZ0gR678-lmM_h8U,"dublin_physical_therapist.csv
dublin_pilates.csv"
"The Grove Physiotherapy and Rehabilitaiton Clinic","Unit 13, Celbridge, Co. Kildare, Ireland",Celbridge,Kildare,,IE,"086 168 4028",,"health, establishment",,http://www.grovephysio.ie/,53.358146,-6.548398,"Google Places",ChIJNTr9a7RxZ0gR5Lxd457LJRk,dublin_physical_therapist.csv
"Physio Needs Ltd.","10 Bath Street, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"(01) 660 2808",,"physiotherapist, store, health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.physioneeds.biz/,53.339608,-6.22297,"Google Places",ChIJPSUSSuYOZ0gROHAP7mVz1t4,"dublin_physical_therapist.csv
dublin_pilates.csv"
"Sports Massage Therapy","89 Waterloo Road, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"089 445 9747",,"health, establishment",,https://plus.google.com/101871331621305367959/about?hl=en,53.32907,-6.245416,"Google Places",ChIJX9eltzMJZ0gR47zexPeij58,
"Physio Fusion Dublin","16 Warners Lane, Dartmouth Road, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 607 7104",,"physiotherapist, health, establishment",,http://www.physiofusion.ie/,53.330635,-6.252969,"Google Places",ChIJRV_ea6MOZ0gRPnLPseODf6Q,"dublin_physical_therapist.csv
dublin_pilates.csv"
"OPM Ltd","Unit 21 Cookstown Enterprise Park, Cookstown, Dublin 24, Ireland","Dublin 24",Dublin,,IE,"(01) 463 0090",,establishment,,http://www.opm.ie/,53.291925,-6.374838,"Google Places",ChIJ2akO57N0Z0gR_yyu_6wu_7s,
"CCM Recruitment International Ltd","64 Lower Gardiner St, Dublin1, Ireland",Dublin1,Dublin,,IE,"(01) 836 6092",,establishment,,http://www.ccmrecruitment.com/,53.350344,-6.253957,"Google Places",ChIJLbfeRo8OZ0gRwP1vjk2gvJ4,
"Melt Natural Healing Centre","2 Temple Lane South, Dublin 2, Ireland","Dublin 2","Co. Dublin",,IE,"(01) 679 8786",,"beauty_salon, health, establishment","Monday: 9:30 am – 9:00 pm
Tuesday: 9:30 am – 9:00 pm
Wednesday: 9:30 am – 9:00 pm
Thursday: 9:30 am – 9:00 pm
Friday: 9:30 am – 9:00 pm
Saturday: 10:00 am – 7:00 pm
Sunday: 10:00 am – 7:00 pm",http://www.meltonline.com/,53.34453,-6.264382,"Google Places",ChIJrS-91JwOZ0gRtm7P7ZgrLCM,"dublin_acupuncturist.csv
dublin_aromatherapist.csv
dublin_herbalist.csv
dublin_masseur.csv
dublin_physical_therapist.csv
dublin_pilates.csv
dublin_reflexologist.csv
dublin_yoga.csv"
"Mount Merrion Pilates","105 Trees Road Upper, Mount Merrion, Co. Dublin, Ireland",,Dublin,,IE,"(01) 283 4303",,establishment,,http://mmphysiopilates.com/,53.291932,-6.215539,"Google Places",ChIJ19ljlhcJZ0gRf9GYaw_j9hA,dublin_pilates.csv
"Physiofit Woman","Suite 2, Cubes 3, Beacon South Quarter, Sandyford, Dublin 18, Ireland","Dublin 18",,,IE,"(01) 293 2969",,"physiotherapist, health, establishment","Monday: Closed
Tuesday: 12:00 – 8:00 pm
Wednesday: 12:00 – 8:00 pm
Thursday: 12:00 – 8:00 pm
Friday: 12:00 – 8:00 pm
Saturday: 10:00 am – 4:00 pm
Sunday: Closed",http://www.physiofitwoman.ie/,53.2768,-6.217037,"Google Places",ChIJjVbBUAkJZ0gRXXkI1NObNmw,"dublin_masseur.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Lisa Kernan & Associates,","16 Kincora Avenue, Dublin 3, Ireland","Dublin 3",Dublin,,IE,"(01) 833 7809",,"physiotherapist, health, establishment",,http://www.lisakernan.ie/,53.363636,-6.209772,"Google Places",ChIJRV635KsPZ0gR1rh_G8AGFpM,"dublin_hydrotherapy.csv
dublin_physical_therapist.csv"
"PhysioCare Blanchardstown","32 Clonsilla Road, Blanchardstown, Co. Dublin, Ireland",Blanchardstown,Dublin,,IE,"(01) 531 0001",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: 10:00 am – 3:00 pm
Sunday: Closed",http://www.physio.ie/,53.387596,-6.382899,"Google Places",ChIJ68k6I1ENZ0gRviQt0oytLco,dublin_physical_therapist.csv
"PhysioCare Head Office","47 Rushbrook, Blanchardstown Village, Co. Dublin, Ireland","Blanchardstown Village",Dublin,,IE,"(01) 531 0018",,"physiotherapist, health, establishment","Monday: 9:00 am – 4:00 pm
Tuesday: 9:00 am – 4:00 pm
Wednesday: 9:00 am – 4:00 pm
Thursday: 9:00 am – 4:00 pm
Friday: 9:00 am – 4:00 pm
Saturday: Closed
Sunday: Closed",http://www.physio.ie/,53.385948,-6.380666,"Google Places",ChIJ80qnU1ENZ0gRS9FRGgqpvTE,"dublin_osteopath.csv
dublin_physical_therapist.csv"
"The Dalkey Clinic","5 Ulverton Rd, Dalkey, Co. Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 236 9758",,"dentist, health, establishment","Monday: 8:00 am – 6:00 pm
Tuesday: 8:00 am – 7:00 pm
Wednesday: 8:00 am – 7:00 pm
Thursday: 8:00 am – 7:00 pm
Friday: 8:00 am – 7:00 pm
Saturday: 8:00 am – 5:00 pm
Sunday: Closed",http://www.dalkeyclinic.com/,53.278329,-6.106896,"Google Places",ChIJE4mJT0sGZ0gR5l7BGhBNVNM,
"Straight Blast Gym Ireland - HQ","Unit 1a, Concorde Industrial Estate, Naas Road, Dublin 12, Ireland","Dublin 12",Dublin,,IE,"(01) 460 4845",4.9,"school, establishment","Monday: 6:30 am – 10:00 pm
Tuesday: 6:30 am – 10:00 pm
Wednesday: 6:30 am – 10:00 pm
Thursday: 6:30 am – 10:00 pm
Friday: 6:30 am – 9:00 pm
Saturday: 10:00 am – 2:00 pm
Sunday: Closed",http://www.sbgireland.com/,53.327416,-6.338124,"Google Places",ChIJa46jOJEMZ0gRLbjQ-4Crexg,
"Priory Clinic Stillorgan","18 Priory Hall, Stillorgan, Co. Dublin, Ireland",Stillorgan,Dublin,,IE,"1800 254 642",,"health, establishment","Monday: 7:00 am – 9:00 pm
Tuesday: 7:00 am – 9:00 pm
Wednesday: 7:00 am – 9:00 pm
Thursday: 7:00 am – 9:00 pm
Friday: 7:00 am – 9:00 pm
Saturday: Closed
Sunday: Closed",http://www.prioryclinic.com/,53.294169,-6.201953,"Google Places",ChIJ881E9B8JZ0gRFAT3coSyID8,"dublin_masseur.csv
dublin_osteopath.csv
dublin_physical_therapist.csv"
"Priory Clinic Dublin","4 Shelton Drive, Kimmage, Dublin, Ireland",Dublin,Dublin,,IE,"1800 254 642",,"physiotherapist, health, establishment","Monday: 7:00 am – 9:00 pm
Tuesday: 7:00 am – 9:00 pm
Wednesday: 7:00 am – 9:00 pm
Thursday: 7:00 am – 9:00 pm
Friday: 7:00 am – 9:00 pm
Saturday: 7:00 am – 5:00 pm
Sunday: Closed",http://www.prioryclinic.com/,53.312922,-6.309772,"Google Places",ChIJQbJZ1HgMZ0gRylVo6nTw1wk,"dublin_masseur.csv
dublin_osteopath.csv
dublin_physical_therapist.csv"
"Exwell Medical","9 Collins Avenue, Dublin 9, Ireland","Dublin 9",Dublin,,IE,"(01) 700 6270",,"health, establishment",,http://www.exwellmedical.ie,53.385511,-6.254386,"Google Places",ChIJ8cKGawwOZ0gR-Z8H8Lp9VZY,dublin_nutritionist.csv
"Louise O' Rourke","Naas Road, Kingswood, Dublin 22, Ireland","Dublin 22","Co. Dublin",,IE,"087 937 6858",,"physiotherapist, health, establishment","Monday: 9:00 am – 4:00 pm
Tuesday: 9:00 am – 10:00 pm
Wednesday: 9:00 am – 10:00 pm
Thursday: 9:00 am – 10:00 pm
Friday: Closed
Saturday: 9:00 am – 2:30 pm
Sunday: Closed",http://www.louiseorourkephysiotherapy.ie/,53.299898,-6.420715,"Google Places",ChIJ_yvyLVxzZ0gRs6sVvZNPjxM,"dublin_physical_therapist.csv
dublin_pilates.csv"
"St. Doolagh's Park Care & Rehabilitation Centre","Malahide Road, Balgriffin, Dublin 17, Ireland","Dublin 17",,,IE,"(01) 847 7950",,"lodging, establishment",,http://www.trinitycare.ie/St__Doolagh_s_Park/97,53.413692,-6.175323,"Google Places",ChIJozvRRQIQZ0gRJWppkxV5x54,dublin_chiropodist.csv
"ArtMedica Clinic","John Street North, Smithfield, Dublin 7, Ireland","Dublin 7",Dublin,,IE,"087 955 5623",,"dentist, physiotherapist, health, establishment","Monday: 10:00 am – 6:00 pm
Tuesday: 10:00 am – 6:00 pm
Wednesday: 10:00 am – 6:00 pm
Thursday: 10:00 am – 6:00 pm
Friday: 10:00 am – 6:00 pm
Saturday: 10:00 am – 2:00 pm
Sunday: Closed",http://www.artmedica.ie/,53.347155,-6.281638,"Google Places",ChIJ59wuMy4MZ0gR5kSbJi-XOjo,dublin_physical_therapist.csv
"Medfit Wellness & Rehabilitation","Blackrock Business Park, Carysfort Ave, Blackrock, Co. Dublin, Ireland",Blackrock,Dublin,,IE,"(01) 278 4423",,"gym, physiotherapist, health, establishment","Monday: 6:30 am – 8:30 pm
Tuesday: 6:30 am – 8:30 pm
Wednesday: 6:30 am – 8:30 pm
Thursday: 6:30 am – 8:30 pm
Friday: 6:30 am – 8:30 pm
Saturday: 10:00 am – 4:00 pm
Sunday: Closed",http://www.medfit.ie/,53.298534,-6.178764,"Google Places",ChIJB1C6gsEIZ0gRUN73ERuzhUE,dublin_physical_therapist.csv
"KeepRite Physio","126 Terenure Rd N, Terenure, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 492 8280",,establishment,"Monday: 9:30 am – 9:00 pm
Tuesday: 9:30 am – 9:00 pm
Wednesday: 9:30 am – 5:00 pm
Thursday: 9:30 am – 7:00 pm
Friday: 9:30 am – 5:00 pm
Saturday: 9:30 am – 1:00 pm
Sunday: Closed",http://www.keepritephysio.com/,53.310397,-6.283375,"Google Places",ChIJLfAuvvULZ0gRwaM7aK7J9mQ,"dublin_acupuncturist.csv
dublin_physical_therapist.csv"
"Medfit Proactive Healthcare","Blackrock Business Park, Carysfort Avenue, Blackrock, Co. Dublin, Ireland",Blackrock,Dublin,,IE,"(01) 278 4423",,"health, physiotherapist, gym, establishment","Monday: 6:30 am – 8:30 pm
Tuesday: 6:30 am – 8:30 pm
Wednesday: 6:30 am – 8:30 pm
Thursday: 6:30 am – 8:30 pm
Friday: 6:30 am – 8:30 pm
Saturday: 8:00 am – 4:00 pm
Sunday: Closed",http://www.medfit.ie/,53.298222,-6.178764,"Google Places",ChIJJXnHn8EIZ0gRpVZvpGN90aQ,"dublin_masseur.csv
dublin_physical_therapist.csv"
"Irish Institute Of Nlp","84 Sundrive Road, Crumlin, Dublin 12, Ireland","Dublin 12",Dublin,,IE,"(01) 490 2923",,establishment,,http://www.nlp.ie/,53.321974,-6.294357,"Google Places",ChIJv_izb3gMZ0gR_G30poQXUiA,dublin_personal_trainer.csv
