Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"Regimes Personal Training & Pilates Studio","16 Merrion Row, Dublin, Ireland",Dublin,Dublin,,IE,"085 756 9072",,establishment,,http://pilatesregimes.ie/,53.338165,-6.254086,"Google Places",ChIJ0SoFyZkOZ0gRy_NyKYnX3Dw,
"Dublin Pilates","Dublin, Co. Fingal, Ireland",Fingal,Fingal,,IE,"(01) 442 9445",,establishment,,https://plus.google.com/103076062170364180779/about?hl=en,53.398429,-6.387782,"Google Places",ChIJ3w9fCqwSZ0gRBYFMDJz-8Qw,
"Esker Physiotherapy Clinic","3 Dodsborough Road, Lucan, Co. Dublin, Ireland",Lucan,Dublin,,IE,"(01) 621 8700",4.8,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.eskerphysio.ie/,53.352604,-6.461117,"Google Places",ChIJIxaoMElyZ0gRMKR2mVDGh-0,"dublin_acupuncturist.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Ifsc Pilates Center","North Dock, Dublin, Ireland","Dublin City",Dublin,,IE,,,"gym, health, establishment",,http://www.pilatesifsc.ie/,53.348361,-6.247739,"Google Places",ChIJTW5S1o0OZ0gRqwBj6wPINNU,
"Equilibrium Pilates Dundrum","Kilmacud Avenue, Blackrock, Co. Dublin, Ireland",,Dublin,,IE,"087 718 5965",,establishment,"Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: Closed",http://www.pilatesdundrum.com/,53.289368,-6.242608,"Google Places",ChIJt_KlM2YJZ0gRL3nWWotFG1w,
"Enniskerry Physiotherapy Clinic","Medical Centre, Main street, Enniskerry, Co. Wicklow, Ireland",Enniskerry,Wicklow,,IE,"(01) 272 3749",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.ephysio.ie/,53.193504,-6.17073,"Google Places",ChIJB5DrA6ynZ0gR4RrG4yuCBR4,"dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Noonan Pilates","8 Cumberland Street, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"087 195 3072",,establishment,,http://www.noonanpilates.ie/,53.295045,-6.143452,"Google Places",ChIJGeJj4UCCY0ERA8LYio4aA6k,
"The Pilates Movement","19 George's Street Lower, Co. Dublin, Ireland",,Dublin,,IE,"(01) 214 0444",,establishment,"Monday: Closed
Tuesday: 6:45 – 10:30 am
Wednesday: Closed
Thursday: 6:45 – 10:30 am
Friday: 9:30 am – 2:00 pm
Saturday: Closed
Sunday: Closed",http://www.thepilatesmovement.ie/,53.294227,-6.141046,"Google Places",ChIJJ6c4_SAGZ0gRZLAqIcpR8I0,
"Park Pilates","12C College Park, Castleknock, Dublin 15, Co. Dublin, Ireland","Castleknock, Dublin 15","Co. Dublin",,IE,"087 286 8617",,establishment,"Monday: 9:15 – 10:05 am, 10:30 – 11:20 am, 7:00 – 7:50 pm
Tuesday: 9:30 am – 11:35 pm
Wednesday: 9:15 – 10:05 am, 10:30 – 11:20 am, 7:00 – 7:50 pm
Thursday: 9:30 am – 11:35 pm
Friday: 9:30 am – 10:20 pm
Saturday: 10:00 am – 12:05 am
Sunday: 11:00 – 11:50 am, 12:00 – 12:50 pm",http://www.parkpilates.ie/,53.369431,-6.360296,"Google Places",ChIJoa1ZSD4NZ0gRSYGp5h6dDac,
"Figure Fitness","Celbridge, Celbridge, Co. Kildare, Ireland",Celbridge,Kildare,,IE,"087 699 6013",,"health, establishment",,http://www.figurefitness.ie/,53.339897,-6.538459,"Google Places",ChIJLUJC3gZxZ0gR9sKm4EBbe-I,dublin_personal_trainer.csv
"Pilates for Life Ireland","Green Isle Business Park, Boot Rd, Dublin, Ireland",Dublin,Dublin,,IE,"087 225 3820",,establishment,,https://plus.google.com/103595465811781421089/about?hl=en,53.308512,-6.404954,"Google Places",ChIJQzN1D2FzZ0gRMqE0VL33T2U,
"Blessington Pilates","The Annex, Main Street, Blessington, Co. Wicklow, Ireland",Blessington,Wicklow,,IE,"087 932 7912",,"gym, health, establishment",,http://www.physiotherapyworks.ie/,53.169658,-6.534069,"Google Places",ChIJQWMVUR6dZ0gRvfygcY30kgE,dublin_yoga.csv
"Enlightened Pilates | Malahide Dublin","Castle Terrace, Main St, Malahide, Co. Dublin, Ireland",Malahide,"Co. Dublin",,IE,"086 721 3539",,establishment,"Monday: 7:00 am – 9:00 pm
Tuesday: 7:00 am – 9:00 pm
Wednesday: 7:00 am – 9:00 pm
Thursday: 7:00 am – 9:00 pm
Friday: 7:00 am – 9:00 pm
Saturday: 10:00 am – 3:00 pm
Sunday: Closed",http://www.enlightenedpilates.com/,53.450215,-6.156046,"Google Places",ChIJj3EyumEaZ0gRCr6afU-22xE,
"Reform Physiotherapy and Pilates","7 Townyard Lane, Malahide, Co. Dublin, Ireland",Fingal,Dublin,,IE,"086 358 2911",4.9,"physiotherapist, health, establishment","Monday: 8:00 am – 9:00 pm
Tuesday: 8:00 am – 9:00 pm
Wednesday: 8:00 am – 9:00 pm
Thursday: 8:00 am – 9:00 pm
Friday: Closed
Saturday: 8:00 am – 2:00 pm
Sunday: Closed",http://reformphysiotherapy.ie/,53.451531,-6.152357,"Google Places",ChIJMw0Dh2AaZ0gRu8VLicHM10A,dublin_physical_therapist.csv
"Remedy Pilates & Physiotherapy","16, Parklands Business Park, Southern Cross Road, Bré, Co. Cill Mhantáin, Ireland",Bré,"Cill Mhantáin",,IE,"(01) 282 9837",,"physiotherapist, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: Closed
Sunday: Closed",http://www.remedypilates.ie/,53.186326,-6.100547,"Google Places",ChIJT5Deq46oZ0gRJrdU77MuoDw,dublin_physical_therapist.csv
"Anatomy Pilates","Dublin 3, Ireland","Dublin 3",Dublin,,IE,"087 637 6412",,establishment,"Monday: 6:30 – 9:30 pm
Tuesday: 7:00 – 9:00 pm
Wednesday: 10:00 – 11:00 am, 7:00 – 9:00 pm
Thursday: 7:00 – 8:00 pm
Friday: Closed
Saturday: Closed
Sunday: Closed",http://www.anatomypilates.ie/,53.36278,-6.215253,"Google Places",ChIJ52oaSKsPZ0gRUcvda-3jCmk,
MyWellbeing,"1st Floor, 16 Dame Street, Dublin, Ireland",Dublin,Dublin,,IE,"089 473 4838",,establishment,"Monday: 10:00 am – 9:00 pm
Tuesday: 10:00 am – 9:00 pm
Wednesday: 10:00 am – 9:00 pm
Thursday: 10:00 am – 9:00 pm
Friday: 10:00 am – 9:00 pm
Saturday: 10:00 am – 9:00 pm
Sunday: Closed",http://www.mywellbeing.ie/,53.344033,-6.265111,"Google Places",ChIJcRun3SMMZ0gR8puw7K5KDv0,dublin_yoga.csv
"Physio Fusion Dublin","16 Warners Lane, Dartmouth Road, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 607 7104",,"physiotherapist, health, establishment",,http://www.physiofusion.ie/,53.330635,-6.252969,"Google Places",ChIJRV_ea6MOZ0gRPnLPseODf6Q,"dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Personal Fitness Trainer - Fitnecise","Unit F1, Nutgrove Office Park, Rafthfarnham - Dublin 14, Co. Dublin, Ireland","Rafthfarnham - Dublin 14",Dublin,,IE,"(01) 298 9713",,"health, establishment",,http://www.personaltrainerdublin.ie/,53.292053,-6.260747,"Google Places",ChIJhWiOkOALZ0gRXAmo0aDH_t4,dublin_personal_trainer.csv
"Olive Tree Yoga Studio Dublin","15 Grantham Street, Dublin 8, Ireland","Dublin 8",Dublin,,IE,"086 794 1624",,establishment,"Monday: 7:30 am – 10:00 pm
Tuesday: 7:30 am – 10:00 pm
Wednesday: 7:30 am – 10:00 pm
Thursday: 7:30 am – 10:00 pm
Friday: 7:30 am – 10:00 pm
Saturday: 7:30 am – 10:00 pm
Sunday: 7:30 am – 10:00 pm",http://www.olivetreedublin.com/,53.333969,-6.268229,"Google Places",ChIJpc6_iB8MZ0gRVGoBo1V47m0,"dublin_masseur.csv
dublin_yoga.csv"
"Open Mind Yoga Dublin","95 Pearse Street, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 671 0011",,"restaurant, food, establishment",,https://plus.google.com/105766209321647134770/about?hl=en,53.343249,-6.244429,"Google Places",ChIJXT9q2ZwOZ0gRRdjwU7QrFdQ,dublin_yoga.csv
"Pilates classes Dublin 3","49 Ballybough Road, Dublin 3, Ireland","Dublin 3",Dublin,,IE,"086 860 5508",,"health, establishment",,https://plus.google.com/117059249242778186126/about?hl=en,53.358542,-6.246653,"Google Places",ChIJk1yGTGAOZ0gRXVBUMu7Q2aI,
"The Fitness Academy","Citywest Health & leisure Club, Saggart, Co. Dublin, Ireland",Saggart,Dublin,,IE,"087 649 8288",,"health, establishment","Monday: 9:00 am – 10:00 pm
Tuesday: 9:00 am – 10:00 pm
Wednesday: 9:00 am – 10:00 pm
Thursday: 9:00 am – 10:00 pm
Friday: 9:00 am – 10:00 pm
Saturday: 9:00 am – 10:00 pm
Sunday: Closed",http://www.thefitnessacademy.ie/,53.286088,-6.447612,"Google Places",ChIJ-xRLg2t0Z0gRMiJPSvISg8w,dublin_personal_trainer.csv
"Eden Studios","Avondale Hall, Carysfort Avenue, Blackrock, Co Dublin., Ireland",,,,IE,,,"health, establishment",,https://plus.google.com/100737573426575489766/about?hl=en,53.300753,-6.177483,"Google Places",ChIJrTwDKsEIZ0gRS431GEWAGS4,dublin_yoga.csv
"Noonan Pilates","17 Mellifont Avenue, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"087 195 3072",,establishment,,http://www.noonanpilates.ie/,53.291036,-6.130189,"Google Places",ChIJmyFRySQGZ0gRx3Rrno8MEk8,
"Rathmines Physiotherapy & Sports Injury Clinic","188 Rathgar Road, Rathmines, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 200 0555",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 2:00 pm
Saturday: Closed
Sunday: Closed",http://www.physioextra.ie/,53.320774,-6.267911,"Google Places",ChIJGZycoAMMZ0gR2Ref-_fVjFc,"dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Stillorgan Physiotherapy, Acupuncture & Sports Injuries, SLIEVEMORE CLINIC","Slievemore Clinic, Old Dublin Road, Dublin, Ireland","Dun Laoghaire-Rathdown",Dublin,,IE,"(01) 200 0555",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 6:00 pm
Saturday: 10:00 am – 1:00 pm
Sunday: Closed",http://www.physioextra.ie/,53.292286,-6.201364,"Google Places",ChIJ87LMyB8JZ0gRUl8Hdj_4Fw0,"dublin_masseur.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"O-2-B Pain Free","Main Street, Leixlip, Co. Kildare, Ireland",Leixlip,Kildare,,IE,"087 979 9529",,"physiotherapist, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 1:00 pm
Sunday: Closed",https://plus.google.com/113439131096675464104/about?hl=en,53.36426,-6.486868,"Google Places",ChIJ3c048iJyZ0gRsJii9MPCZ8A,dublin_physical_therapist.csv
"Melt Natural Healing Centre","2 Temple Lane South, Dublin 2, Ireland","Dublin 2","Co. Dublin",,IE,"(01) 679 8786",,"beauty_salon, health, establishment","Monday: 9:30 am – 9:00 pm
Tuesday: 9:30 am – 9:00 pm
Wednesday: 9:30 am – 9:00 pm
Thursday: 9:30 am – 9:00 pm
Friday: 9:30 am – 9:00 pm
Saturday: 10:00 am – 7:00 pm
Sunday: 10:00 am – 7:00 pm",http://www.meltonline.com/,53.34453,-6.264382,"Google Places",ChIJrS-91JwOZ0gRtm7P7ZgrLCM,"dublin_acupuncturist.csv
dublin_aromatherapist.csv
dublin_herbalist.csv
dublin_masseur.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_reflexologist.csv
dublin_yoga.csv"
"Fitnecise Studio","11 Braemor Rd, Dublin 14, Ireland","Dublin 14",Dublin,,IE,"(01) 298 9713",,"health, establishment",,http://www.fitnecise.ie/,53.295913,-6.26005,"Google Places",ChIJy3mAm-ELZ0gRYQ9f_qB8Uug,"dublin_personal_trainer.csv
dublin_yoga.csv"
"Fitness Classes Dublin .ie","18 Mount Eagle Grove, Leopardstown Heights, Dublin 18, Ireland","Dublin 18",Dublin,,IE,"086 173 6720",,"gym, health, establishment","Monday: 7:00 am – 9:30 pm
Tuesday: 7:00 am – 9:30 pm
Wednesday: 7:00 am – 9:30 pm
Thursday: 7:00 am – 9:30 pm
Friday: 7:00 am – 7:00 pm
Saturday: 8:00 am – 5:00 pm
Sunday: Closed",http://www.fitnessclassesdublin.ie/,53.267328,-6.213664,"Google Places",ChIJDXthmaYJZ0gRxUgco8UnZZ4,"dublin_personal_trainer.csv
dublin_yoga.csv"
"National Training Centre","15-16 St Joseph's Parade, Dublin 7, Ireland","Dublin 7",Dublin,,IE,"(01) 882 7777",,establishment,"Monday: 9:30 am – 5:30 pm
Tuesday: 9:30 am – 5:30 pm
Wednesday: 9:30 am – 5:30 pm
Thursday: 9:30 am – 5:30 pm
Friday: 9:30 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.ntc.ie/,53.357316,-6.265947,"Google Places",ChIJPdNxR34OZ0gRejGk5eHtu8s,"dublin_dietician.csv
dublin_nutritionist.csv
dublin_osteopath.csv
dublin_personal_trainer.csv
dublin_physical_therapist.csv"
Pilatesclasses.ie,"44 Ranelagh, Ranelagh, Dublin, Ireland","Dublin City",Dublin,,IE,"086 161 4203",,establishment,"Monday: 5:30 – 9:00 pm
Tuesday: 5:30 – 9:00 pm
Wednesday: 5:30 – 9:00 pm
Thursday: 4:30 – 9:00 pm
Friday: Closed
Saturday: 11:00 am – 1:00 pm
Sunday: Closed",http://www.pilatesclasses.ie/,53.325305,-6.254711,"Google Places",ChIJc4uDz6UOZ0gRb4tv7tHXBFA,
"Function & Fitness Ireland","53 Parnell Rd, Dublin 12, Ireland","Dublin 12",Dublin,,IE,"086 833 8845",,establishment,,http://www.ffireland.com/,53.330536,-6.284369,"Google Places",ChIJf5JM9xYMZ0gR6DaCu1RXioI,dublin_personal_trainer.csv
"Melanie Hoskin","570 Howth Rd, Raheny, Co. Dublin, Ireland",Raheny,Dublin,,IE,"086 241 9685",,establishment,,http://www.clinicofnaturalmedicine.ie/,53.380371,-6.17217,"Google Places",ChIJ7-WBjowPZ0gRVVTClJy09wc,"dublin_osteopath.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_yoga.csv"
Physiofusion,"16 Warner's Lane, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 607 7104",,"doctor, health, establishment",,http://physiofusion.com/,53.33132,-6.25341,"Google Places",ChIJzXR7EaMOZ0gRANJf4a8KYGs,
"Mount Merrion Physiotherapy","105 Trees Road Upper, Mount Merrion, Co. Dublin, Ireland","Mount Merrion",Dublin,,IE,"(01) 283 4303",,"health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.mmphysiotherapy.com,53.291932,-6.215539,"Google Places",ChIJX6ulvBcJZ0gR2Pun1k1CTRE,"dublin_acupuncturist.csv
dublin_physiotherapist.csv"
"Archview Physiotherapy Pain and Sports Injury clinic","49 Ranelagh Rd, Ranelagh, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 491 3228",,"physiotherapist, health, establishment","Monday: 8:30 am – 8:30 pm
Tuesday: 8:30 am – 8:30 pm
Wednesday: 8:30 am – 8:30 pm
Thursday: 8:30 am – 8:30 pm
Friday: 8:30 am – 8:30 pm
Saturday: Closed
Sunday: Closed",http://www.archviewclinic.ie/,53.32701,-6.257159,"Google Places",ChIJ5ybhu6YOZ0gRxKC2yfWhPjA,"dublin_hydrotherapy.csv
dublin_personal_trainer.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv"
PhysioNow,"Rathgar Rd, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"(01) 491 2064",,"health, establishment",,http://www.physionow.ie/,53.317429,-6.269855,"Google Places",ChIJkXYKqwcMZ0gR2tMQOSlWjPk,"dublin_acupuncturist.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Booterstown Physiotherapist Dublin","120 Rock Road, Booterstown, Co. Dublin, Ireland",Booterstown,Dublin,,IE,"(01) 283 4577",,"physiotherapist, doctor, health, establishment","Monday: 7:30 am – 7:30 pm
Tuesday: 7:30 am – 7:30 pm
Wednesday: 7:30 am – 7:30 pm
Thursday: 7:30 am – 7:30 pm
Friday: 7:30 am – 7:30 pm
Saturday: Closed
Sunday: Closed",http://www.booterstownphysiotherapy.net/,53.308997,-6.196937,"Google Places",ChIJFQ3EzNYIZ0gRvwy1IS3j4kU,"dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Personal Trainer in South Dublin - Martin Luschin","Unit F1, Nutgrove Office Park, Dublin 14 Rathfarnham, Co. Dublin, Ireland","Dublin 14 Rathfarnham",Dublin,,IE,"086 173 6720",,establishment,,http://www.martinluschin.com/,53.292167,-6.260769,"Google Places",ChIJQWACkeALZ0gRbyBr7DiwUnA,dublin_personal_trainer.csv
"The Peacock Salon Westmanstown","Westmanstown, Dublin 15, Ireland","Dublin 15",Dublin,,IE,"(01) 823 7709",,"health, establishment","Monday: 10:00 am – 9:00 pm
Tuesday: 10:00 am – 9:00 pm
Wednesday: 10:00 am – 9:00 pm
Thursday: 10:00 am – 9:00 pm
Friday: 10:00 am – 9:00 pm
Saturday: 10:00 am – 7:00 pm
Sunday: 10:00 am – 7:00 pm",http://www.crunchfitness.ie/,53.380838,-6.438803,"Google Places",ChIJpdX_dIZyZ0gRzlulRkCZDk8,dublin_yoga.csv
McSport,"Unit 5 Fern Road, Sandyford Industrial Estate, Dublin 18, Ireland","Dublin 18",Dublin,,IE,"(01) 293 0005",,"store, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.mcsport.ie/,53.273594,-6.212311,"Google Places",ChIJGTmKVNWnZ0gR8p-UqER89FA,"dublin_meditation.csv
dublin_personal_trainer.csv
dublin_yoga.csv"
"South Dublin Bootcamp","Newtownpark Avenue, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 442 9388",,"health, establishment",,http://www.southdublinbootcamp.com/,53.286156,-6.176679,"Google Places",ChIJv8jAwu0IZ0gRNrXvn4Op7n0,dublin_personal_trainer.csv
"Barefoot Yoga & Fitness","Millbank Business Park, Lower Lucan Road, Lucan, Co. Dublin, Ireland",,Dublin,,IE,"083 157 9543",,establishment,"Monday: 6:30 – 10:00 pm
Tuesday: 6:30 – 10:00 pm
Wednesday: 6:30 – 10:00 pm
Thursday: 10:00 am – 1:00 pm, 6:30 – 10:00 pm
Friday: 6:30 – 10:00 pm
Saturday: 9:30 am – 3:00 pm
Sunday: Closed",http://www.barefootyogastudio.ie/,53.362512,-6.442623,"Google Places",ChIJ81pTtFhyZ0gRZ5_RpMqAvGQ,dublin_yoga.csv
"TonedFit Gym in Howth, North Dublin","50 Church Street, Howth, Co. Dublin, Ireland",,Dublin,,IE,"(01) 839 7471",,"gym, health, establishment",,http://www.tonedfit.com/,53.387607,-6.068695,"Google Places",ChIJG7LwHJgEZ0gR1b5m8I-LSmQ,dublin_personal_trainer.csv
"Portobello Physio Clinic","36B Lennox Street, Dublin 8, Ireland","Dublin 8",Dublin,,IE,"(01) 476 3330",,"physiotherapist, health, establishment","Monday: 7:30 am – 8:30 pm
Tuesday: 7:30 am – 8:30 pm
Wednesday: 7:30 am – 8:30 pm
Thursday: 7:30 am – 8:30 pm
Friday: 7:30 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.portobellophysio.ie/,53.331312,-6.267556,"Google Places",ChIJPaHZTR4MZ0gRZlPFdm8NZGI,"dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Southsidephysiotharapy Clinic","43 Wesley Lawns, Co. Dun Laoghaire, Ireland",,"Dun Laoghaire",,IE,"(028) 97171",,"physiotherapist, health, establishment",,http://www.southsidephysio.com,53.278379,-6.240093,"Google Places",ChIJEbnUZXoJZ0gR678-lmM_h8U,"dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Citywest Hotel, Conference & Event Centre","Saggart, Co. Dublin, Ireland","South Dublin",Dublin,,IE,"(01) 401 0500",4,"lodging, establishment",,http://www.citywesthotel.com/,53.285973,-6.450133,"Google Places",ChIJaTF3vWl0Z0gRAL0tgMfqw44,
"Temple Bar Physiotherapy - The Physio Company","Meeting House Square, Temple Bar, Dublin 2, Ireland",,,,IE,"(01) 679 9685",4.7,"physiotherapist, doctor, health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: 10:00 am – 4:00 pm",http://www.thephysiocompany.com/clinic/temple-bar/,53.344849,-6.265562,"Google Places",ChIJC939MZ0OZ0gRFqeYpCtJo10,"dublin_chiropodist.csv
dublin_masseur.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Physio Needs Ltd.","10 Bath Street, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"(01) 660 2808",,"physiotherapist, store, health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.physioneeds.biz/,53.339608,-6.22297,"Google Places",ChIJPSUSSuYOZ0gROHAP7mVz1t4,"dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Ballsbridge Physiotherapy Clinic","26 Wellington Rd, Ballsbridge, Dublin 4, Ireland","Ballsbridge, Dublin 4",,,IE,"(01) 660 6582",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 6:00 pm
Saturday: 8:30 am – 1:00 pm
Sunday: Closed",http://www.ballsbridgephysio.ie/,53.330027,-6.241005,"Google Places",ChIJiURfzb4OZ0gRQKEBdgvnoos,"dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Your Fitness Gym","220 Harold's Cross Road, Harold's Cross, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 551 3708",,"gym, health, establishment","Monday: 7:00 am – 10:00 pm
Tuesday: 7:00 am – 10:00 pm
Wednesday: 7:00 am – 10:00 pm
Thursday: 7:00 am – 10:00 pm
Friday: 7:00 am – 10:00 pm
Saturday: 10:00 am – 6:00 pm
Sunday: 10:00 am – 6:00 pm",http://www.yourfitnessgym.ie/,53.322391,-6.279674,"Google Places",ChIJhX4N2g8MZ0gRZc-KEbuKNv4,"dublin_masseur.csv
dublin_personal_trainer.csv"
"My Yoga Body - Hot Yoga Dublin","10 Marine Terrace, Dun Laoghaire, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 236 0538",,establishment,,http://www.myyogabody.ie/,53.291091,-6.128665,"Google Places",ChIJAAAAAAAAAAAR__LwqXthjqA,dublin_yoga.csv
Physioproducts,"25 Spruce Avenue, Dublin, Ireland","Dun Laoghaire-Rathdown",Dublin,,IE,"(01) 284 6107",,"pet_store, store, health, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 6:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 7:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: Closed",http://www.physioproducts.ie/,53.256474,-6.192091,"Google Places",ChIJK8kerbQJZ0gR23tU2IedfMA,dublin_physical_therapist.csv
"Rathdown Physiotherapy Ltd","26 Templeogue Road, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 492 4426",,"physiotherapist, health, establishment",,http://www.whatclinic.com/physiotherapy/ireland/county-dublin/dublin/terenure,53.308659,-6.286075,"Google Places",ChIJ9aH2KyM1RUgR8_wEz2YhF48,"dublin_acupuncturist.csv
dublin_aromatherapist.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_reflexologist.csv"
"1escape Health Club","Block G, Smithfield Market, Smithfield, Dublin 7, Block G Smithfield Market,, Smithfield, Dublin 7, Ireland","Dublin 7","Co. Dublin",,IE,"(01) 485 0700",4.1,"gym, health, establishment","Monday: 6:30 am – 9:30 pm
Tuesday: 6:30 am – 9:30 pm
Wednesday: 6:30 am – 9:30 pm
Thursday: 6:30 am – 9:30 pm
Friday: 6:30 am – 9:30 pm
Saturday: 10:00 am – 6:00 pm
Sunday: 10:00 am – 6:00 pm",http://www.oneescape.ie/,53.34955,-6.278402,"Google Places",ChIJl8_Ohi4MZ0gRkrRAc0fH77E,"dublin_meditation.csv
dublin_personal_trainer.csv
dublin_yoga.csv"
"Pearse Street Physiotherapy Clinic","79 Pearse St, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 633 4035",,"health, establishment","Monday: 6:00 am – 10:00 pm
Tuesday: 6:00 am – 10:00 pm
Wednesday: 6:00 am – 10:00 pm
Thursday: 6:00 am – 10:00 pm
Friday: 6:00 am – 10:00 pm
Saturday: Closed
Sunday: Closed",http://www.pearsestreetphysio.com/,53.343339,-6.244997,"Google Places",ChIJx2yPtZMOZ0gR0GtKvOUQEtE,dublin_physiotherapist.csv
"West Wood Club","1 Saint John's Road, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"(01) 269 5764",,"gym, health, establishment","Monday: 6:00 am – 11:00 pm
Tuesday: 6:00 am – 11:00 pm
Wednesday: 6:00 am – 11:00 pm
Thursday: 6:00 am – 11:00 pm
Friday: 6:00 am – 11:00 pm
Saturday: 8:00 am – 9:00 pm
Sunday: 8:00 am – 9:00 pm",http://www.westwood.ie/,53.325632,-6.209443,"Google Places",ChIJrY333dcOZ0gRcC2hNlCkktM,dublin_personal_trainer.csv
