Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"Anne Butler - Reflexologist","63 Beechwood Avenue Lower, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"(01) 412 6215",,"health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",http://www.complementary-therapists.com/irish-therapists/dublin/anne-butler.htm,53.323383,-6.254416,"Google Places",ChIJI3laaK8OZ0gRg-HsouRNdBw,"dublin_osteopath.csv
dublin_physical_therapist.csv
dublin_pilates.csv
dublin_reflexologist.csv"
"Glenville Nutrition","10 Orwell Road, Rathgar, Dublin 6, Ireland","Dublin 6","Co. Dublin",,IE,"(01) 402 0777",,"health, establishment",,http://www.positivenutrition.ie/,53.311642,-6.274646,"Google Places",ChIJXT2MB6gOZ0gR8Zp-zzAzPyw,dublin_nutritionist.csv
"Marian Sopoliga & Lenka Sopoligova - Reiki Therapists","Castleforbes Square, Dublin 1, Ireland","Dublin 1",Dublin,,IE,"(01) 442 2702",,"health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 8:00 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 8:00 pm
Saturday: 9:00 am – 8:00 pm
Sunday: 9:00 am – 2:00 pm",http://www.complementary-therapists.com/irish-therapists/dublin/marian-lenka.htm,53.349629,-6.232219,"Google Places",ChIJCWR6dvEOZ0gRi4--U5REvMQ,"dublin_masseur.csv
dublin_meditation.csv
dublin_osteopath.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv
dublin_reflexologist.csv"
"Hermitage Medical Clinic","Lucan Road Old, Dublin, Ireland","South Dublin",Dublin,,IE,"(01) 645 9000",4.2,"hospital, health, establishment","Monday: 8:00 am – 5:00 pm
Tuesday: 8:00 am – 5:00 pm
Wednesday: 8:00 am – 5:00 pm
Thursday: 8:00 am – 5:00 pm
Friday: 8:00 am – 5:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: 10:00 am – 5:00 pm",http://www.hermitageclinic.ie/,53.358813,-6.40464,"Google Places",ChIJM7GOVNtyZ0gRnIn_TQdJmew,dublin_dermatologist.csv
"Tony Lawless","16 Brookwood Rise, Dublin 5, Ireland","Dublin 5",Dublin,,IE,"087 223 0052",,"health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: Closed",http://www.complementary-therapists.com/irish-therapists/dublin/tony-lawless.htm,53.377791,-6.195111,"Google Places",ChIJzwhw9r4PZ0gRpBdra39XWUw,"dublin_masseur.csv
dublin_osteopath.csv
dublin_physical_therapist.csv
dublin_pilates.csv
dublin_reflexologist.csv"
"Linda Keogh - Reiki Healer","2, The Strand, Dublin 13, Ireland","Dublin 13",Dublin,,IE,"086 880 0602",,"health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: Closed",http://www.complementary-therapists.com/linda.htm,53.390538,-6.124255,"Google Places",ChIJh9gdScIaZ0gRTh2sqAgTMBc,dublin_masseur.csv
Biomnis,"Sandyford Business Estate, Three Rock Road, Dublin 18, Ireland","Dublin 18",Dublin,,IE,"(01) 295 8545",,"health, establishment",,http://www.biomnis.ie/,53.276257,-6.213325,"Google Places",ChIJLXnn4AgJZ0gRoUayn2oTJMg,
"Pharmhealth Pharmacy","Dublin City University Campus, Glasnevin, Dublin 9, Ireland",,,,IE,"(01) 700 6080",,"pharmacy, food, store, health, establishment","Monday: 8:30 am – 6:30 pm
Tuesday: 8:30 am – 6:30 pm
Wednesday: 8:30 am – 6:30 pm
Thursday: 8:30 am – 6:30 pm
Friday: 8:30 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.pharmhealth.ie/,53.385725,-6.259112,"Google Places",ChIJRTPVsREOZ0gRazSz7d6Al_Y,
"MedLab Pathology","Unit 3, Sandyford Business Park, Blackthorn Road, Sandyford, Dublin 18, Ireland","Dublin 18","Co. Dublin",,IE,"(01) 293 3690",,"doctor, health, establishment",,http://www.sonichealthcare.ie/home.aspx,53.276058,-6.20764,"Google Places",ChIJy7ivWQgJZ0gRDFqnlHuylZg,
"Holistic Therapist - Jennifer Dunne","22 Jugback Lane, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"086 156 2701",,"health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: Closed",http://www.complementary-therapists.com/irish-therapists/dublin/jennifer-dunne.htm,53.465927,-6.226136,"Google Places",ChIJS2ZX4-cQZ0gRiE2OpQRHN-A,"dublin_masseur.csv
dublin_osteopath.csv
dublin_physical_therapist.csv
dublin_reflexologist.csv"
"Challenge Insurance","28 Willie Nolan Road, Baldoyle, Co. Dublin, Ireland",Baldoyle,Dublin,,IE,"(01) 839 5942",,"insurance_agency, establishment","Monday: 9:00 am – 5:30 pm
Tuesday: 9:00 am – 5:30 pm
Wednesday: 9:00 am – 5:30 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 5:30 pm
Saturday: Closed
Sunday: Closed",http://www.challenge.ie/,53.397494,-6.132887,"Google Places",ChIJ4cVoMjcFZ0gRX1rEpzN60n0,
"McCabes Pharmacy","Unit 148, The Blanchardstown Centre, Dublin 15, Ireland","Dublin 15",,,IE,"(01) 822 2171",,"pharmacy, store, health, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 6:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: 12:00 – 6:00 pm",http://www.mccabespharmacy.com/pharmacies/blanchardstown-late-night-pharmacy/,53.392878,-6.390016,"Google Places",ChIJi-F2mKoSZ0gRCPFti8jRgXA,dublin_chiropodist.csv
"Linda Keogh - Spiritual Healer & Reiki Master","2, The Strand, Dublin 13, Ireland","Dublin 13",Dublin,,IE,"086 880 0602",,establishment,"Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: Closed",http://www.complementary-therapists.com/irish-therapists/dublin/linda-keogh.htm,53.425562,-6.13676,"Google Places",ChIJh9gdScIaZ0gRBHYeB6BTd50,"dublin_osteopath.csv
dublin_physical_therapist.csv
dublin_reflexologist.csv"
"Supreme Carpet Cleaning Services","Swords, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"(01) 895 6773",,"laundry, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: Closed",http://www.supremecarpetcleaning.ie/,53.455746,-6.21974,"Google Places",ChIJCfHjROsQZ0gRKaO8aWBTvLs,
"Free Spirit Therapies","Captain's Hill, Leixlip, Co. Kildare, Ireland",Leixlip,Kildare,,IE,"087 253 8812",,"health, establishment",,http://www.free-spirit.biz/,53.366766,-6.487543,"Google Places",ChIJTbKOtxlyZ0gRvLXPmFyXRTM,dublin_meditation.csv
"Sam McCauley Chemist Group","Church Rd, Greystones, Co. Wicklow, Ireland",Greystones,Wicklow,,IE,"(01) 287 2600",,"pharmacy, store, health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 8:00 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 8:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: 12:00 am – 6:00 pm",http://www.sammccauley.com/aspx/Homepage.aspx,53.144753,-6.06337,"Google Places",ChIJl9r-4javZ0gREOoKs60oPG4,
"Fannin Ltd","16 Redmond's Hill, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 290 7000",,"hospital, establishment",,http://www.fannin.eu/,53.338141,-6.266261,"Google Places",ChIJc1-FI54OZ0gRohVzrG8-Dxg,
"Dan Tien Acupuncture","31 Bride Street, Dublin, Ireland",Dublin,Dublin,,IE,"087 961 8344",,"health, establishment","Monday: 10:30 am – 7:00 pm
Tuesday: 10:30 am – 7:00 pm
Wednesday: 10:30 am – 7:00 pm
Thursday: 10:30 am – 7:00 pm
Friday: 10:30 am – 7:00 pm
Saturday: 2:00 – 5:00 pm
Sunday: Closed",http://dan-tien.ie/,53.341072,-6.270427,"Google Places",ChIJG4IIIycMZ0gRXL8_2scvvPY,"dublin_acupuncturist.csv
dublin_masseur.csv
dublin_physical_therapist.csv"
